term 	 tf-idf weight 	 BM25 ranking 
 nemzet 	 1630.789596905175 1.218330142165185 
szombati 	 19842.642263635375 0.36422321532813573 
szemlenkben 	 30410.364178452302 0.36422321532813573 
jeleztuk 	 21304.642555835326 0.36422321532813573 
bank 	 5116.67033689021 0.616224750635628 
adoskonszolidaciot 	 24827.216527440967 0.36422321532813573 
vizsgalo 	 19842.642263635375 0.36422321532813573 
bizottsag 	 14938.101149941866 0.36422321532813573 
mult 	 4432.588923487014 0.8009463801138936 
gyula 	 1703.4501878175442 1.218330142165185 
miniszterelnokkent 	 30410.364178452302 0.36422321532813573 
beavatkozik 	 30410.364178452302 0.36422321532813573 
bankvilag 	 23365.21623524102 0.36422321532813573 
ugyeibe 	 26887.79020684666 0.36422321532813573 
esettel 	 24827.216527440967 0.36422321532813573 
foglalkozik 	 8891.034292114842 0.616224750635628 
utobbi 	 7026.018618236053 0.616224750635628 
lap 	 4553.6404084727665 0.8009463801138936 
kozli 	 18224.260402090982 0.36422321532813573 
penzugyminiszter 	 15721.494904823992 0.36422321532813573 
levelet 	 8891.034292114842 0.616224750635628 
aki 	 1026.904108227056 1.4201667920663121 
arra 	 1922.9984892435018 1.1438225105634834 
keri 	 18708.626735856564 0.36422321532813573 
kormanyfot 	 26887.79020684666 0.36422321532813573 
hagyja 	 21304.642555835326 0.36422321532813573 
abba 	 23365.21623524102 0.36422321532813573 
ellene 	 18224.260402090982 0.36422321532813573 
folytatott 	 16648.05305645087 0.36422321532813573 
maganhaborujat 	 30410.364178452302 0.36422321532813573 
belfold 	 13476.100857741916 0.36422321532813573 
kozponti 	 4900.562143495114 0.8009463801138936 
bunuldozo 	 13443.89510342333 0.616224750635628 
igazgatosag 	 11115.600353731103 0.616224750635628 
alakul 	 9921.321131817687 0.616224750635628 
nemzetbiztonsagi 	 20521.2488009532 0.36422321532813573 
kabinetjenek 	 26887.79020684666 0.36422321532813573 
tegnapi 	 14701.68643048534 0.36422321532813573 
resztvevok 	 22231.200707462205 0.36422321532813573 
vonalakban 	 30410.364178452302 0.36422321532813573 
megegyeztek 	 30410.364178452302 0.36422321532813573 
abban 	 4066.3069777394503 0.8009463801138936 
feketegazdasag 	 9354.313367928282 0.616224750635628 
szervezett 	 5927.356194743228 0.8009463801138936 
bunozes 	 4960.660565908844 0.9421587353852721 
visszaszoritasa 	 23365.21623524102 0.36422321532813573 
erdekeben 	 13852.717572227131 0.36422321532813573 
hivatalt 	 22231.200707462205 0.36422321532813573 
hoznak 	 20521.2488009532 0.36422321532813573 
letre 	 14475.782573100363 0.36422321532813573 
szeptember 	 18708.626735856564 0.36422321532813573 
elsejetol 	 22231.200707462205 0.36422321532813573 
megkezdheti 	 26887.79020684666 0.36422321532813573 
munkajat 	 18708.626735856564 0.36422321532813573 
amely 	 2307.598187092202 1.053614416010117 
orfk 	 19244.068876429636 0.36422321532813573 
belul 	 6562.739542422613 0.616224750635628 
vedelmi 	 19244.068876429636 0.36422321532813573 
foosztaly 	 30410.364178452302 0.36422321532813573 
szolgalat 	 19842.642263635375 0.36422321532813573 
osszevonasaval 	 26887.79020684666 0.36422321532813573 
reszletek 	 21304.642555835326 0.36422321532813573 
kidolgozasra 	 30410.364178452302 0.36422321532813573 
varnak 	 21304.642555835326 0.36422321532813573 
kuncze 	 5062.01758808364 0.8009463801138936 
gabor 	 6738.050428870958 0.616224750635628 
belugyminiszter 	 9112.130201045491 0.616224750635628 
sajtoval 	 24827.216527440967 0.36422321532813573 
ulesrol 	 26887.79020684666 0.36422321532813573 
tavozoban 	 30410.364178452302 0.36422321532813573 
csak 	 570.7763589168112 1.6332438175288222 
annyit 	 8687.645771916386 0.616224750635628 
mondott 	 14938.101149941866 0.36422321532813573 
mindenben 	 24827.216527440967 0.36422321532813573 
sikerult 	 13852.717572227131 0.36422321532813573 
megegyezesre 	 30410.364178452302 0.36422321532813573 
jutni 	 22231.200707462205 0.36422321532813573 
pufajkas 	 7237.891286550182 0.616224750635628 
ujabb 	 13125.479084845227 0.36422321532813573 
arcatlan 	 30410.364178452302 0.36422321532813573 
hazudozasa 	 30410.364178452302 0.36422321532813573 
bar 	 4887.5963994277 0.616224750635628 
elezodik 	 30410.364178452302 0.36422321532813573 
koalicios 	 4753.164870874681 0.8009463801138936 
partok 	 4753.164870874681 0.8009463801138936 
ellenzek 	 7469.050574970933 0.616224750635628 
kozotti 	 7237.891286550182 0.616224750635628 
viszony 	 19842.642263635375 0.36422321532813573 
kitart 	 24827.216527440967 0.36422321532813573 
stabilizacio 	 18708.626735856564 0.36422321532813573 
allamhaztartasi 	 9622.034438214818 0.616224750635628 
reform 	 5165.071800310744 0.616224750635628 
mellett 	 2497.879998470594 1.053614416010117 
mondta 	 6171.042664981551 0.616224750635628 
parlamentben 	 16320.068292029733 0.36422321532813573 
hazank 	 7860.747452411996 0.616224750635628 
gazdasagi 	 1324.9057016358677 1.334209150740914 
helyzetet 	 15446.725286328452 0.36422321532813573 
ertekelve 	 26887.79020684666 0.36422321532813573 
igaz 	 4375.159694948409 0.8009463801138936 
rosszabb 	 10260.6244004766 0.616224750635628 
helyzetben 	 8160.034146014867 0.616224750635628 
ket 	 887.5377642662315 1.4864670181929622 
evvel 	 14052.037236472106 0.36422321532813573 
ezelott 	 16648.05305645087 0.36422321532813573 
realberek 	 22231.200707462205 0.36422321532813573 
csokkentek 	 24827.216527440967 0.36422321532813573 
gazember 	 24827.216527440967 0.36422321532813573 
hazudja 	 26887.79020684666 0.36422321532813573 
szemebe 	 21304.642555835326 0.36422321532813573 
helyzet 	 14475.782573100363 0.36422321532813573 
eve 	 3199.373580106023 0.9421587353852721 
kormanyfo 	 4617.57252407571 0.8009463801138936 
visszautasitotta 	 23365.21623524102 0.36422321532813573 
ellenzeki 	 4553.6404084727665 0.8009463801138936 
vadat 	 23365.21623524102 0.36422321532813573 
koalicio 	 7469.050574970933 0.616224750635628 
kadar 	 5240.498301607998 0.8009463801138936 
rendszer 	 13125.479084845227 0.36422321532813573 
restauraciojara 	 30410.364178452302 0.36422321532813573 
torekszik 	 9921.321131817687 0.616224750635628 
ilyet 	 22231.200707462205 0.36422321532813573 
allit 	 22231.200707462205 0.36422321532813573 
nincs 	 1268.391908704025 1.334209150740914 
tisztaban 	 19244.068876429636 0.36422321532813573 
demokratikus 	 4753.164870874681 0.8009463801138936 
intezmenyrendszerek 	 30410.364178452302 0.36422321532813573 
mukodesevel 	 26887.79020684666 0.36422321532813573 
hiszi 	 10652.321277917663 0.616224750635628 
gyilkosnak 	 26887.79020684666 0.36422321532813573 
barmi 	 22231.200707462205 0.36422321532813573 
fogalma 	 23365.21623524102 0.36422321532813573 
demokraciarol 	 23365.21623524102 0.36422321532813573 
talan 	 3122.3499980882425 0.9421587353852721 
rosztovban 	 30410.364178452302 0.36422321532813573 
tanulta 	 30410.364178452302 0.36422321532813573 
munkasorsegben 	 30410.364178452302 0.36422321532813573 
bunozo 	 20521.2488009532 0.36422321532813573 
soha 	 7026.018618236053 0.616224750635628 
percig 	 26887.79020684666 0.36422321532813573 
elt 	 19244.068876429636 0.36422321532813573 
valodi 	 7860.747452411996 0.616224750635628 
demokraciaban 	 18708.626735856564 0.36422321532813573 
tobbek 	 15721.494904823992 0.36422321532813573 
ezek 	 12198.920933218351 0.36422321532813573 
megerositeset 	 26887.79020684666 0.36422321532813573 
szolgalja 	 18708.626735856564 0.36422321532813573 
tette 	 15446.725286328452 0.36422321532813573 
hozza 	 7129.7473063120215 0.616224750635628 
erositi 	 24827.216527440967 0.36422321532813573 
allamhaztartast 	 30410.364178452302 0.36422321532813573 
egeszsegugyet 	 15205.182089226151 0.616224750635628 
kozoktatast 	 13443.89510342333 0.616224750635628 
csodbe 	 10652.321277917663 0.616224750635628 
juttatja 	 26887.79020684666 0.36422321532813573 
mindezt 	 16011.973963958611 0.36422321532813573 
orcapofatlanul 	 26887.79020684666 0.36422321532813573 
hazudozik 	 24827.216527440967 0.36422321532813573 
hangsulyozta 	 14701.68643048534 0.36422321532813573 
kotelezettsegvallalasokrol 	 30410.364178452302 0.36422321532813573 
hajlando 	 18224.260402090982 0.36422321532813573 
elszamolni 	 23365.21623524102 0.36422321532813573 
felszolalasara 	 26887.79020684666 0.36422321532813573 
reagalva 	 23365.21623524102 0.36422321532813573 
torgyan 	 14052.037236472106 0.36422321532813573 
jozsef 	 4019.8931154647844 0.8009463801138936 
fkgp 	 13660.9212254183 0.36422321532813573 
kijelentette 	 6830.46061270915 0.616224750635628 
partja 	 9112.130201045491 0.616224750635628 
megnyerese 	 26887.79020684666 0.36422321532813573 
utan 	 1153.799093546101 1.3801538406237683 
elszamoltatja 	 30410.364178452302 0.36422321532813573 
kormanyt 	 16648.05305645087 0.36422321532813573 
kotelezettsegvallalasokra 	 30410.364178452302 0.36422321532813573 
vonatkozik 	 18708.626735856564 0.36422321532813573 
bela 	 13476.100857741916 0.36422321532813573 
mdf 	 4163.133330784323 0.8009463801138936 
valoban 	 6738.050428870958 0.616224750635628 
javult 	 19842.642263635375 0.36422321532813573 
penzugyi 	 4265.831440141364 0.8009463801138936 
mutato 	 22231.200707462205 0.36422321532813573 
nagyon 	 6171.042664981551 0.616224750635628 
sulyos 	 7237.891286550182 0.616224750635628 
ara 	 16320.068292029733 0.36422321532813573 
inflacio 	 16011.973963958611 0.36422321532813573 
negyedevben 	 24827.216527440967 0.36422321532813573 
elmult 	 14259.494612624043 0.36422321532813573 
novekedes 	 16011.973963958611 0.36422321532813573 
uteme 	 24827.216527440967 0.36422321532813573 
masfel 	 16998.674829347558 0.36422321532813573 
szazalekkal 	 7129.7473063120215 0.616224750635628 
esett 	 16998.674829347558 0.36422321532813573 
vissza 	 4265.831440141364 0.8009463801138936 
szabo 	 12342.085329963102 0.36422321532813573 
ivan 	 12489.39999235297 0.36422321532813573 
mdnp 	 13852.717572227131 0.36422321532813573 
velte 	 18708.626735856564 0.36422321532813573 
vannak 	 4114.028443321034 0.8009463801138936 
olyan 	 2853.8817945840565 0.9421587353852721 
jelek 	 19842.642263635375 0.36422321532813573 
amelyek 	 12198.920933218351 0.36422321532813573 
kerdesesse 	 30410.364178452302 0.36422321532813573 
teszik 	 8687.645771916386 0.616224750635628 
intezmenyek 	 15721.494904823992 0.36422321532813573 
megerositese 	 26887.79020684666 0.36422321532813573 
centralista 	 30410.364178452302 0.36422321532813573 
allam 	 14475.782573100363 0.36422321532813573 
ujboli 	 24827.216527440967 0.36422321532813573 
kialakulasa 	 24827.216527440967 0.36422321532813573 
pokorni 	 21304.642555835326 0.36422321532813573 
zoltan 	 16011.973963958611 0.36422321532813573 
fidesz 	 2559.4988640848183 1.053614416010117 
provokalta 	 30410.364178452302 0.36422321532813573 
ellenzeket 	 12413.608263720484 0.616224750635628 
egyuttmukodesi 	 18224.260402090982 0.36422321532813573 
keszsegerol 	 30410.364178452302 0.36422321532813573 
szolva 	 18708.626735856564 0.36422321532813573 
megjegyete 	 30410.364178452302 0.36422321532813573 
onallo 	 17782.068584229684 0.36422321532813573 
inditvanyabol 	 30410.364178452302 0.36422321532813573 
napirendre 	 23365.21623524102 0.36422321532813573 
sem 	 456.621087133449 1.6954245615136851 
surjan 	 23365.21623524102 0.36422321532813573 
kdnp 	 2732.1842450836602 1.053614416010117 
hianyzik 	 9622.034438214818 0.616224750635628 
bizalom 	 20521.2488009532 0.36422321532813573 
hazugsag 	 17375.291543832773 0.36422321532813573 
sohasem 	 17375.291543832773 0.36422321532813573 
kabinet 	 16320.068292029733 0.36422321532813573 
indirekt 	 30410.364178452302 0.36422321532813573 
vadolja 	 19244.068876429636 0.36422321532813573 
ezzel 	 6029.839673197176 0.616224750635628 
parlament 	 3239.710301314697 0.9421587353852721 
tovabb 	 3513.0093091180265 0.9421587353852721 
folytatta 	 21304.642555835326 0.36422321532813573 
vitat 	 18708.626735856564 0.36422321532813573 
kozoktatasi 	 20521.2488009532 0.36422321532813573 
torveny 	 3085.5213324907754 0.9421587353852721 
modositasi 	 24827.216527440967 0.36422321532813573 
javaslatairol 	 30410.364178452302 0.36422321532813573 
halalbuntetes 	 2367.1825062039247 1.334209150740914 
halalbuntetesrol 	 26887.79020684666 0.36422321532813573 
vegi 	 22231.200707462205 0.36422321532813573 
kijelentesevel 	 23365.21623524102 0.36422321532813573 
szakertoket 	 26887.79020684666 0.36422321532813573 
idez 	 26887.79020684666 0.36422321532813573 
akik 	 961.4992446217509 1.4553270825183706 
ramutatnak 	 30410.364178452302 0.36422321532813573 
szerzodesek 	 11115.600353731103 0.616224750635628 
lehetove 	 8324.026528225435 0.616224750635628 
magyarorszagon 	 1324.9057016358677 1.334209150740914 
nepszavazast 	 24827.216527440967 0.36422321532813573 
tartsanak 	 26887.79020684666 0.36422321532813573 
esetleges 	 17375.291543832773 0.36422321532813573 
visszaszoritasarol 	 30410.364178452302 0.36422321532813573 
szdsz 	 3930.7146309404798 0.8009463801138936 
tehat 	 6171.042664981551 0.616224750635628 
szuverenitasrol 	 30410.364178452302 0.36422321532813573 
sincs 	 14475.782573100363 0.36422321532813573 
szo 	 12489.39999235297 0.36422321532813573 
felul 	 10260.6244004766 0.616224750635628 
lehet 	 951.2939315280188 1.4553270825183706 
biralni 	 26887.79020684666 0.36422321532813573 
nep 	 4432.588923487014 0.8009463801138936 
erre 	 6171.042664981551 0.616224750635628 
csakis 	 17782.068584229684 0.36422321532813573 
kozvetlen 	 6414.689625476545 0.8009463801138936 
hatalomgyakorlassal 	 30410.364178452302 0.36422321532813573 
valaszolhat 	 30410.364178452302 0.36422321532813573 
kisepri 	 30410.364178452302 0.36422321532813573 
ezeket 	 14475.782573100363 0.36422321532813573 
hatalombitorlokat 	 30410.364178452302 0.36422321532813573 
orban 	 16320.068292029733 0.36422321532813573 
balazs 	 23365.21623524102 0.36422321532813573 
ugyved 	 24827.216527440967 0.36422321532813573 
bizonyitja 	 16648.05305645087 0.36422321532813573 
elrettento 	 26887.79020684666 0.36422321532813573 
hatasat 	 12413.608263720484 0.616224750635628 
abszolut 	 19842.642263635375 0.36422321532813573 
keptelenseg 	 21304.642555835326 0.36422321532813573 
elkerulne 	 30410.364178452302 0.36422321532813573 
nalunk 	 15186.052764250919 0.36422321532813573 
mashol 	 19842.642263635375 0.36422321532813573 
rendorseg 	 7723.362643164226 0.616224750635628 
eletvedelmi 	 30410.364178452302 0.36422321532813573 
alosztalyanak 	 30410.364178452302 0.36422321532813573 
viczko 	 30410.364178452302 0.36422321532813573 
istvan 	 6244.699996176485 0.616224750635628 
hangsulyozza 	 20521.2488009532 0.36422321532813573 
alabecsulni 	 30410.364178452302 0.36422321532813573 
elriaszto 	 30410.364178452302 0.36422321532813573 
visszaallitasa 	 24827.216527440967 0.36422321532813573 
felrugasa 	 26887.79020684666 0.36422321532813573 
karral 	 30410.364178452302 0.36422321532813573 
haszonnal 	 24827.216527440967 0.36422321532813573 
jarna 	 11682.60811762051 0.616224750635628 
vigh 	 30410.364178452302 0.36422321532813573 
kriminologus 	 30410.364178452302 0.36422321532813573 
professzor 	 6414.689625476545 0.8009463801138936 
ellenzi 	 9622.034438214818 0.616224750635628 
ugyan 	 14475.782573100363 0.36422321532813573 
halalbuntetest 	 24827.216527440967 0.36422321532813573 
rendszervaltas 	 19244.068876429636 0.36422321532813573 
atmeneti 	 19244.068876429636 0.36422321532813573 
korulmenyei 	 26887.79020684666 0.36422321532813573 
szuksegesnek 	 17782.068584229684 0.36422321532813573 
tartana 	 22231.200707462205 0.36422321532813573 
fenntartani 	 24827.216527440967 0.36422321532813573 
boross 	 9921.321131817687 0.616224750635628 
indokolt 	 21304.642555835326 0.36422321532813573 
fonntartani 	 30410.364178452302 0.36422321532813573 
halalbuntetessel 	 26887.79020684666 0.36422321532813573 
valo 	 1310.238210313493 1.334209150740914 
fenyegetettseget 	 26887.79020684666 0.36422321532813573 
hatalyban 	 30410.364178452302 0.36422321532813573 
marad 	 14701.68643048534 0.36422321532813573 
halalos 	 3644.8520804181967 1.053614416010117 
iteletet 	 12413.608263720484 0.616224750635628 
kiszabni 	 26887.79020684666 0.36422321532813573 
birosag 	 8324.026528225435 0.616224750635628 
halalra 	 7101.547518611776 0.8009463801138936 
itel 	 26887.79020684666 0.36422321532813573 
valakit 	 24827.216527440967 0.36422321532813573 
feltetlenul 	 20521.2488009532 0.36422321532813573 
vegrehajtani 	 23365.21623524102 0.36422321532813573 
politikusa 	 11682.60811762051 0.616224750635628 
szuk 	 18708.626735856564 0.36422321532813573 
korben 	 19842.642263635375 0.36422321532813573 
ervenyesitene 	 30410.364178452302 0.36422321532813573 
buntetesi 	 12413.608263720484 0.616224750635628 
nemet 	 13852.717572227131 0.36422321532813573 
bergyilkossag 	 30410.364178452302 0.36422321532813573 
gyermekkoruval 	 30410.364178452302 0.36422321532813573 
hivatasat 	 30410.364178452302 0.36422321532813573 
rendorrel 	 30410.364178452302 0.36422321532813573 
szemben 	 4163.133330784323 0.8009463801138936 
elkovetett 	 8687.645771916386 0.616224750635628 
szandekos 	 7788.405411747006 0.8009463801138936 
emberoles 	 30410.364178452302 0.36422321532813573 
eseten 	 7860.747452411996 0.616224750635628 
tartja 	 12489.39999235297 0.36422321532813573 
kiszabhatonak 	 30410.364178452302 0.36422321532813573 
bard 	 26887.79020684666 0.36422321532813573 
karolyt 	 30410.364178452302 0.36422321532813573 
igazsagugyi 	 24827.216527440967 0.36422321532813573 
miniszterium 	 16998.674829347558 0.36422321532813573 
allamtitkarat 	 26887.79020684666 0.36422321532813573 
idezi 	 19244.068876429636 0.36422321532813573 
kiszamithatatlan 	 30410.364178452302 0.36422321532813573 
kovetkezmenyekkel 	 23365.21623524102 0.36422321532813573 
felmondanank 	 30410.364178452302 0.36422321532813573 
ben 	 1597.0160655542427 1.218330142165185 
ratifikalt 	 23365.21623524102 0.36422321532813573 
europai 	 3160.278187769912 0.9421587353852721 
emberi 	 2450.281071747557 1.1438225105634834 
jogi 	 7860.747452411996 0.616224750635628 
egyezmenyt 	 23365.21623524102 0.36422321532813573 
alairt 	 18224.260402090982 0.36422321532813573 
politikai 	 5768.995467730505 0.616224750635628 
jogokrol 	 30410.364178452302 0.36422321532813573 
egyezsegokmanyt 	 30410.364178452302 0.36422321532813573 
tavaly 	 6738.050428870958 0.616224750635628 
februarban 	 23365.21623524102 0.36422321532813573 
elfogadta 	 19244.068876429636 0.36422321532813573 
eltorleserol 	 30410.364178452302 0.36422321532813573 
ensz 	 19244.068876429636 0.36422321532813573 
dokumentumot 	 22231.200707462205 0.36422321532813573 
mindezzel 	 30410.364178452302 0.36422321532813573 
kotelezettseget 	 20521.2488009532 0.36422321532813573 
vallalt 	 17375.291543832773 0.36422321532813573 
magara 	 21304.642555835326 0.36422321532813573 
ugyanez 	 22231.200707462205 0.36422321532813573 
velemenyuk 	 11682.60811762051 0.616224750635628 
alkotmanyjogaszoknak 	 30410.364178452302 0.36422321532813573 
szerintuk 	 9921.321131817687 0.616224750635628 
irhato 	 24827.216527440967 0.36422321532813573 
nepszavazas 	 21304.642555835326 0.36422321532813573 
visszaallitasarol 	 30410.364178452302 0.36422321532813573 
megemliti 	 24827.216527440967 0.36422321532813573 
partiak 	 30410.364178452302 0.36422321532813573 
azzal 	 6171.042664981551 0.616224750635628 
ervelnek 	 26887.79020684666 0.36422321532813573 
buntetes 	 11682.60811762051 0.616224750635628 
eltorlese 	 30410.364178452302 0.36422321532813573 
jelentosen 	 18708.626735856564 0.36422321532813573 
nott 	 17375.291543832773 0.36422321532813573 
emberolesek 	 30410.364178452302 0.36422321532813573 
szama 	 2531.00879404182 1.1438225105634834 
parhuzamosan 	 19842.642263635375 0.36422321532813573 
ugrasszeru 	 13443.89510342333 0.616224750635628 
emelkedesevel 	 30410.364178452302 0.36422321532813573 
regisztralt 	 21304.642555835326 0.36422321532813573 
atlagosan 	 18708.626735856564 0.36422321532813573 
ketszaz 	 26887.79020684666 0.36422321532813573 
emberoleshez 	 30410.364178452302 0.36422321532813573 
kepest 	 6830.46061270915 0.616224750635628 
idoben 	 5062.01758808364 0.8009463801138936 
gyilkossagok 	 11682.60811762051 0.616224750635628 
emberolest 	 26887.79020684666 0.36422321532813573 
hazankban 	 8324.026528225435 0.616224750635628 
mig 	 4163.133330784323 0.8009463801138936 
pedig 	 1141.5527178336224 1.3801538406237683 
gyilkossag 	 24827.216527440967 0.36422321532813573 
tortent 	 4375.159694948409 0.8009463801138936 
szajer 	 9622.034438214818 0.616224750635628 
miutan 	 16998.674829347558 0.36422321532813573 
keptelen 	 18708.626735856564 0.36422321532813573 
eredmenyeket 	 21304.642555835326 0.36422321532813573 
felmutatni 	 30410.364178452302 0.36422321532813573 
teren 	 14701.68643048534 0.36422321532813573 
orszagnak 	 19244.068876429636 0.36422321532813573 
megprobal 	 30410.364178452302 0.36422321532813573 
erzelmi 	 22231.200707462205 0.36422321532813573 
sikon 	 30410.364178452302 0.36422321532813573 
valasztok 	 21304.642555835326 0.36422321532813573 
kedveben 	 30410.364178452302 0.36422321532813573 
jarni 	 30410.364178452302 0.36422321532813573 
frakciovezetoje 	 18708.626735856564 0.36422321532813573 
kommentalta 	 26887.79020684666 0.36422321532813573 
halalbuntetesre 	 30410.364178452302 0.36422321532813573 
vonatkozo 	 14938.101149941866 0.36422321532813573 
kijelenteset 	 23365.21623524102 0.36422321532813573 
annak 	 5707.763589168113 0.616224750635628 
visszavonasat 	 24827.216527440967 0.36422321532813573 
propagandafogasnak 	 30410.364178452302 0.36422321532813573 
minositette 	 18224.260402090982 0.36422321532813573 
velemenynyilvanitasat 	 30410.364178452302 0.36422321532813573 
adott 	 6320.556375539824 0.616224750635628 
ugyben 	 15186.052764250919 0.36422321532813573 
izlestelennek 	 30410.364178452302 0.36422321532813573 
nevezte 	 15446.725286328452 0.36422321532813573 
emlekmu 	 24827.216527440967 0.36422321532813573 
felavatasa 	 30410.364178452302 0.36422321532813573 
utani 	 8687.645771916386 0.616224750635628 
idozitest 	 30410.364178452302 0.36422321532813573 
alahuzta 	 24827.216527440967 0.36422321532813573 
kezdemenyezni 	 23365.21623524102 0.36422321532813573 
fogja 	 4492.033619247305 0.8009463801138936 
btk 	 8275.738842480323 0.8009463801138936 
modositasat 	 20521.2488009532 0.36422321532813573 
eletfogytiglani 	 26887.79020684666 0.36422321532813573 
jovoben 	 14938.101149941866 0.36422321532813573 
evet 	 16648.05305645087 0.36422321532813573 
jelentsen 	 26887.79020684666 0.36422321532813573 
hanem 	 3887.8262642150926 0.8009463801138936 
eletkor 	 30410.364178452302 0.36422321532813573 
vegeig 	 16011.973963958611 0.36422321532813573 
sujtsa 	 30410.364178452302 0.36422321532813573 
eliteltet 	 30410.364178452302 0.36422321532813573 
kepviselok 	 7237.891286550182 0.616224750635628 
kifogasoljak 	 26887.79020684666 0.36422321532813573 
ugyanis 	 4213.704250359883 0.8009463801138936 
halalbuntetesnek 	 30410.364178452302 0.36422321532813573 
bol 	 15721.494904823992 0.36422321532813573 
egyszeru 	 16998.674829347558 0.36422321532813573 
torlese 	 30410.364178452302 0.36422321532813573 
keletkezett 	 21304.642555835326 0.36422321532813573 
elet 	 13476.100857741916 0.36422321532813573 
kioltasaert 	 26887.79020684666 0.36422321532813573 
jaro 	 19244.068876429636 0.36422321532813573 
iteletek 	 26887.79020684666 0.36422321532813573 
legfelsobb 	 20521.2488009532 0.36422321532813573 
kategoriajanal 	 30410.364178452302 0.36422321532813573 
azaz 	 16011.973963958611 0.36422321532813573 
gyakorlatilag 	 17375.291543832773 0.36422321532813573 
enyhebbe 	 30410.364178452302 0.36422321532813573 
valt 	 14701.68643048534 0.36422321532813573 
tetele 	 26887.79020684666 0.36422321532813573 
szigorito 	 30410.364178452302 0.36422321532813573 
torvenymodosito 	 30410.364178452302 0.36422321532813573 
javaslatat 	 19842.642263635375 0.36422321532813573 
varhatoan 	 8005.986981979306 0.616224750635628 
napokon 	 30410.364178452302 0.36422321532813573 
ele 	 7129.7473063120215 0.616224750635628 
terjeszti 	 20521.2488009532 0.36422321532813573 
keresztenydemokratak 	 20521.2488009532 0.36422321532813573 
torvenyes 	 19244.068876429636 0.36422321532813573 
rendert 	 30410.364178452302 0.36422321532813573 
parlamenti 	 12489.39999235297 0.36422321532813573 
frakcioja 	 22231.200707462205 0.36422321532813573 
javasolja 	 17782.068584229684 0.36422321532813573 
nyujtson 	 26887.79020684666 0.36422321532813573 
torvenycsomagot 	 30410.364178452302 0.36422321532813573 
szankcionalja 	 30410.364178452302 0.36422321532813573 
kiskoruak 	 15205.182089226151 0.616224750635628 
serelmere 	 26887.79020684666 0.36422321532813573 
buncselekmenyeket 	 23365.21623524102 0.36422321532813573 
semjen 	 26887.79020684666 0.36422321532813573 
zsolt 	 16998.674829347558 0.36422321532813573 
frakcio 	 9112.130201045491 0.616224750635628 
hetfoi 	 21304.642555835326 0.36422321532813573 
sajtobeszelgetesen 	 22231.200707462205 0.36422321532813573 
kovetelik 	 21304.642555835326 0.36422321532813573 
belugyi 	 24827.216527440967 0.36422321532813573 
illetve 	 4213.704250359883 0.8009463801138936 
szamolja 	 30410.364178452302 0.36422321532813573 
magyarorszagi 	 12797.494320424092 0.36422321532813573 
gyermekprostituciot 	 30410.364178452302 0.36422321532813573 
legkemenyebb 	 24827.216527440967 0.36422321532813573 
rendori 	 20521.2488009532 0.36422321532813573 
fellepest 	 26887.79020684666 0.36422321532813573 
alkalmazza 	 30410.364178452302 0.36422321532813573 
helyi 	 16011.973963958611 0.36422321532813573 
kulfoldi 	 2625.0958169690452 1.053614416010117 
maffiakkal 	 26887.79020684666 0.36422321532813573 
heves 	 21304.642555835326 0.36422321532813573 
megyei 	 4080.0170730074333 0.9421587353852721 
gyermekpornografia 	 26887.79020684666 0.36422321532813573 
kapcsan 	 14938.101149941866 0.36422321532813573 
kepviselo 	 3199.373580106023 0.9421587353852721 
emlekeztetett 	 18224.260402090982 0.36422321532813573 
unicef 	 24827.216527440967 0.36422321532813573 
strasbourgi 	 24827.216527440967 0.36422321532813573 
konferencia 	 19244.068876429636 0.36422321532813573 
lassan 	 18224.260402090982 0.36422321532813573 
prostituciojanak 	 30410.364178452302 0.36422321532813573 
kozpontja 	 23365.21623524102 0.36422321532813573 
europa 	 6738.050428870958 0.616224750635628 
pornofovarosava 	 30410.364178452302 0.36422321532813573 
valik 	 16011.973963958611 0.36422321532813573 
szigoritana 	 30410.364178452302 0.36422321532813573 
azon 	 4375.159694948409 0.8009463801138936 
passzusait 	 30410.364178452302 0.36422321532813573 
melyek 	 18708.626735856564 0.36422321532813573 
tennek 	 24827.216527440967 0.36422321532813573 
gyermekek 	 6236.208911952187 0.8009463801138936 
szex 	 30410.364178452302 0.36422321532813573 
pornobuntettek 	 30410.364178452302 0.36422321532813573 
szankcionalasat 	 30410.364178452302 0.36422321532813573 
szorgalmazza 	 21304.642555835326 0.36422321532813573 
allatvedelmi 	 30410.364178452302 0.36422321532813573 
mielobbi 	 23365.21623524102 0.36422321532813573 
beterjesztest 	 30410.364178452302 0.36422321532813573 
elfogadasat 	 21304.642555835326 0.36422321532813573 
kiadott 	 22231.200707462205 0.36422321532813573 
rendelet 	 24827.216527440967 0.36422321532813573 
mely 	 6648.883385230521 0.616224750635628 
harci 	 20521.2488009532 0.36422321532813573 
kutyak 	 23365.21623524102 0.36422321532813573 
behozatalat 	 30410.364178452302 0.36422321532813573 
tiltja 	 23365.21623524102 0.36422321532813573 
nyujt 	 18708.626735856564 0.36422321532813573 
megfelelo 	 6926.358786113566 0.616224750635628 
vedelmet 	 19842.642263635375 0.36422321532813573 
gyermekbunozes 	 30410.364178452302 0.36422321532813573 
gyor 	 24827.216527440967 0.36422321532813573 
moson 	 30410.364178452302 0.36422321532813573 
sopron 	 26887.79020684666 0.36422321532813573 
